,acousticness,analysis_url,artist,danceability,duration_ms,energy,id,in_playlist,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,time_signature,track_href,type,uri,valence
1068,0.884,https://api.spotify.com/v1/audio-analysis/0JOEUtDjC2adwFfl3gXPWv,James Bay,0.499,285867,0.21,0JOEUtDjC2adwFfl3gXPWv,1,1.17e-05,1,0.722,-9.124,1,Let It Go - James Bay Spotify Session 2015,17,0.0409,140.07,3,https://api.spotify.com/v1/tracks/0JOEUtDjC2adwFfl3gXPWv,audio_features,spotify:track:0JOEUtDjC2adwFfl3gXPWv,0.376
1069,0.86,https://api.spotify.com/v1/audio-analysis/1Tn5ABXYrkYhse5SaAHfOD,James Bay,0.537,305733,0.279,1Tn5ABXYrkYhse5SaAHfOD,1,0.000247,10,0.7000000000000001,-7.879,1,Scars - James Bay Spotify Session 2015,7,0.06420000000000001,64.59,3,https://api.spotify.com/v1/tracks/1Tn5ABXYrkYhse5SaAHfOD,audio_features,spotify:track:1Tn5ABXYrkYhse5SaAHfOD,0.196
1070,0.921,https://api.spotify.com/v1/audio-analysis/6p04v7mjEe4DuHXWzzdv8E,James Bay,0.666,236787,0.317,6p04v7mjEe4DuHXWzzdv8E,1,0.0,11,0.709,-8.387,1,If You Ever Wanna Be In Love - James Bay Spotify Session 2015,14,0.0395,117.692,4,https://api.spotify.com/v1/tracks/6p04v7mjEe4DuHXWzzdv8E,audio_features,spotify:track:6p04v7mjEe4DuHXWzzdv8E,0.35100000000000003
1071,0.749,https://api.spotify.com/v1/audio-analysis/4WUipVjYtYBlxjMDTjySrG,James Bay,0.583,261120,0.178,4WUipVjYtYBlxjMDTjySrG,1,4.95e-06,5,0.711,-9.7,0,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",17,0.182,88.677,5,https://api.spotify.com/v1/tracks/4WUipVjYtYBlxjMDTjySrG,audio_features,spotify:track:4WUipVjYtYBlxjMDTjySrG,0.32
1072,0.811,https://api.spotify.com/v1/audio-analysis/09BoTSQdcXgaN5AeozxArT,James Bay,0.514,250347,0.34400000000000003,09BoTSQdcXgaN5AeozxArT,1,2.4500000000000003e-06,11,0.10200000000000001,-11.074,0,Clocks Go Forward,41,0.0329,98.065,4,https://api.spotify.com/v1/tracks/09BoTSQdcXgaN5AeozxArT,audio_features,spotify:track:09BoTSQdcXgaN5AeozxArT,0.20600000000000002
1073,0.727,https://api.spotify.com/v1/audio-analysis/6eGo6mD5i6PCDJBu607u64,Gavin James,0.357,204053,0.305,6eGo6mD5i6PCDJBu607u64,1,0.0,6,0.112,-10.823,1,Sorry - Live,40,0.0415,82.141,4,https://api.spotify.com/v1/tracks/6eGo6mD5i6PCDJBu607u64,audio_features,spotify:track:6eGo6mD5i6PCDJBu607u64,0.244
1074,0.435,https://api.spotify.com/v1/audio-analysis/5vuxle0j0IpQfue3gjiVB5,Lewis Watson,0.529,188037,0.377,5vuxle0j0IpQfue3gjiVB5,1,0.0,2,0.08510000000000001,-6.942,1,forever - acoustic version,0,0.0971,148.293,4,https://api.spotify.com/v1/tracks/5vuxle0j0IpQfue3gjiVB5,audio_features,spotify:track:5vuxle0j0IpQfue3gjiVB5,0.40800000000000003
1075,0.518,https://api.spotify.com/v1/audio-analysis/5X6TnKT37TaSDkFm0598Uo,Ed Sheeran,0.5630000000000001,226227,0.26,5X6TnKT37TaSDkFm0598Uo,1,0.0,2,0.146,-5.856,1,Castle on the Hill - Acoustic,66,0.0391,145.561,4,https://api.spotify.com/v1/tracks/5X6TnKT37TaSDkFm0598Uo,audio_features,spotify:track:5X6TnKT37TaSDkFm0598Uo,0.616
1076,0.841,https://api.spotify.com/v1/audio-analysis/61IautUH8F8UWJ0kxF9pJc,Hozier,0.624,246500,0.214,61IautUH8F8UWJ0kxF9pJc,1,0.0,2,0.7010000000000001,-9.471,0,"Take Me To Church - Live From Spotify, London",57,0.045700000000000005,125.149,3,https://api.spotify.com/v1/tracks/61IautUH8F8UWJ0kxF9pJc,audio_features,spotify:track:61IautUH8F8UWJ0kxF9pJc,0.30000000000000004
1077,0.73,https://api.spotify.com/v1/audio-analysis/38PnMBUzyKdBP9zbEkbfoB,Tom Walker,0.581,235585,0.42,38PnMBUzyKdBP9zbEkbfoB,1,0.0,6,0.72,-9.056,0,Blessings - Live from Spotify London,37,0.35000000000000003,74.598,4,https://api.spotify.com/v1/tracks/38PnMBUzyKdBP9zbEkbfoB,audio_features,spotify:track:38PnMBUzyKdBP9zbEkbfoB,0.323
1078,0.725,https://api.spotify.com/v1/audio-analysis/4Y2yIyaoo0q7cM4OfVc9e2,Tom Walker,0.52,207926,0.5630000000000001,4Y2yIyaoo0q7cM4OfVc9e2,1,0.0,4,0.685,-6.842,1,Radioactive - Live from Spotify London,49,0.252,142.096,4,https://api.spotify.com/v1/tracks/4Y2yIyaoo0q7cM4OfVc9e2,audio_features,spotify:track:4Y2yIyaoo0q7cM4OfVc9e2,0.5760000000000001
1079,0.117,https://api.spotify.com/v1/audio-analysis/3WkcZXy8frwOqLdlzrOdph,Vance Joy,0.7030000000000001,214410,0.616,3WkcZXy8frwOqLdlzrOdph,1,1.55e-06,5,0.073,-7.574,1,Lay It On Me - Recorded at Spotify Studios NYC,42,0.0402,130.63,4,https://api.spotify.com/v1/tracks/3WkcZXy8frwOqLdlzrOdph,audio_features,spotify:track:3WkcZXy8frwOqLdlzrOdph,0.46
1080,0.165,https://api.spotify.com/v1/audio-analysis/2AgqXfsn2W4lXjchlqRyz1,Vance Joy,0.796,188528,0.5660000000000001,2AgqXfsn2W4lXjchlqRyz1,1,0.0291,0,0.08020000000000001,-8.484,1,You Can Call Me Al - Recorded at Spotify Studios NYC,47,0.0574,130.776,4,https://api.spotify.com/v1/tracks/2AgqXfsn2W4lXjchlqRyz1,audio_features,spotify:track:2AgqXfsn2W4lXjchlqRyz1,0.715
1081,0.9520000000000001,https://api.spotify.com/v1/audio-analysis/4y5Cc7AOL8CIdtLWdcuGMg,Calum Scott,0.525,253482,0.0789,4y5Cc7AOL8CIdtLWdcuGMg,1,3.7499999999999997e-06,1,0.146,-11.496,1,Dancing On My Own - Acoustic,14,0.042300000000000004,117.803,4,https://api.spotify.com/v1/tracks/4y5Cc7AOL8CIdtLWdcuGMg,audio_features,spotify:track:4y5Cc7AOL8CIdtLWdcuGMg,0.441
1082,0.872,https://api.spotify.com/v1/audio-analysis/7s3doqGOfHZe3L7LHwNafq,James TW,0.495,197627,0.182,7s3doqGOfHZe3L7LHwNafq,1,0.0,5,0.0995,-11.215,1,Please Keep Loving Me - Acoustic,4,0.0528,174.584,4,https://api.spotify.com/v1/tracks/7s3doqGOfHZe3L7LHwNafq,audio_features,spotify:track:7s3doqGOfHZe3L7LHwNafq,0.619
1083,0.06760000000000001,https://api.spotify.com/v1/audio-analysis/1EIlMlfkpPcWflOiTnxw5J,High Contrast,0.448,203503,0.618,1EIlMlfkpPcWflOiTnxw5J,1,0.00011,3,0.134,-6.486,0,Save Somebody - Acoustic Version,0,0.03,120.048,4,https://api.spotify.com/v1/tracks/1EIlMlfkpPcWflOiTnxw5J,audio_features,spotify:track:1EIlMlfkpPcWflOiTnxw5J,0.315
1084,0.738,https://api.spotify.com/v1/audio-analysis/70fdF045x3n1ahv7MG6Z4H,Rag'n'Bone Man,0.634,229773,0.269,70fdF045x3n1ahv7MG6Z4H,1,0.0,10,0.123,-10.465,0,Human - Acoustic,56,0.078,132.685,4,https://api.spotify.com/v1/tracks/70fdF045x3n1ahv7MG6Z4H,audio_features,spotify:track:70fdF045x3n1ahv7MG6Z4H,0.216
1085,0.8190000000000001,https://api.spotify.com/v1/audio-analysis/3wm0791j8FPkG7RUYljgr8,James TW,0.712,210107,0.305,3wm0791j8FPkG7RUYljgr8,1,0.0,7,0.115,-8.299,1,When You Love Someone - Acoustic,19,0.04,125.015,4,https://api.spotify.com/v1/tracks/3wm0791j8FPkG7RUYljgr8,audio_features,spotify:track:3wm0791j8FPkG7RUYljgr8,0.586
1086,0.027800000000000002,https://api.spotify.com/v1/audio-analysis/4BdQaeNllJVC1qU6tzV4mx,James Bay,0.5690000000000001,263237,0.5760000000000001,4BdQaeNllJVC1qU6tzV4mx,1,6.99e-06,1,0.338,-5.295,0,Pink Lemonade - Acoustic,41,0.028,148.914,4,https://api.spotify.com/v1/tracks/4BdQaeNllJVC1qU6tzV4mx,audio_features,spotify:track:4BdQaeNllJVC1qU6tzV4mx,0.735
1087,0.878,https://api.spotify.com/v1/audio-analysis/0GTPn99cNZRVl2Kv0bcwNI,James Bay,0.47400000000000003,181709,0.252,0GTPn99cNZRVl2Kv0bcwNI,1,0.0,0,0.09960000000000001,-8.143,1,Us - Acoustic,55,0.039900000000000005,139.247,4,https://api.spotify.com/v1/tracks/0GTPn99cNZRVl2Kv0bcwNI,audio_features,spotify:track:0GTPn99cNZRVl2Kv0bcwNI,0.215
1088,0.8270000000000001,https://api.spotify.com/v1/audio-analysis/3sNjBikhf0aoBg4IAfWRbh,ALMA,0.538,241007,0.367,3sNjBikhf0aoBg4IAfWRbh,1,2.2800000000000005e-05,2,0.212,-6.676,0,Chasing Highs - Acoustic Piano Version,5,0.033100000000000004,91.052,4,https://api.spotify.com/v1/tracks/3sNjBikhf0aoBg4IAfWRbh,audio_features,spotify:track:3sNjBikhf0aoBg4IAfWRbh,0.28300000000000003
1089,0.866,https://api.spotify.com/v1/audio-analysis/5UqivtkoiPTXrJu6GIt1mh,Rhys Lewis,0.531,229557,0.269,5UqivtkoiPTXrJu6GIt1mh,1,0.0,1,0.116,-10.6,1,No Right To Love You - Acoustic,71,0.040600000000000004,84.186,4,https://api.spotify.com/v1/tracks/5UqivtkoiPTXrJu6GIt1mh,audio_features,spotify:track:5UqivtkoiPTXrJu6GIt1mh,0.52
1090,0.0669,https://api.spotify.com/v1/audio-analysis/2WM6727g9E3T4Geut8fJOT,Vance Joy,0.433,252644,0.765,2WM6727g9E3T4Geut8fJOT,1,5.6300000000000006e-05,7,0.7030000000000001,-4.75,1,Mess Is Mine - Live at Red Rocks Amphitheatre,49,0.0487,112.626,4,https://api.spotify.com/v1/tracks/2WM6727g9E3T4Geut8fJOT,audio_features,spotify:track:2WM6727g9E3T4Geut8fJOT,0.256
1091,0.123,https://api.spotify.com/v1/audio-analysis/6qt0IWS8y6yGR6gNTEmQzj,Coldplay,0.433,234027,0.922,6qt0IWS8y6yGR6gNTEmQzj,1,4.8e-06,8,0.93,-6.8,1,Viva La Vida - Live From Spotify London,61,0.12,138.203,3,https://api.spotify.com/v1/tracks/6qt0IWS8y6yGR6gNTEmQzj,audio_features,spotify:track:6qt0IWS8y6yGR6gNTEmQzj,0.5
1092,0.447,https://api.spotify.com/v1/audio-analysis/33koOQs551ijjVmLbmrcDc,Coldplay,0.223,252467,0.439,33koOQs551ijjVmLbmrcDc,1,0.014100000000000001,11,0.926,-10.456,1,Yellow - Live From Spotify London,60,0.031200000000000002,165.899,4,https://api.spotify.com/v1/tracks/33koOQs551ijjVmLbmrcDc,audio_features,spotify:track:33koOQs551ijjVmLbmrcDc,0.11900000000000001
1093,0.0041600000000000005,https://api.spotify.com/v1/audio-analysis/2WXTF0qgKbczC2O8VymeLO,Coldplay,0.467,278267,0.765,2WXTF0qgKbczC2O8VymeLO,1,5.9300000000000005e-05,6,0.708,-7.846,1,"A Sky Full Of Stars - Live At The Royal Albert Hall, London",63,0.031100000000000003,125.013,4,https://api.spotify.com/v1/tracks/2WXTF0qgKbczC2O8VymeLO,audio_features,spotify:track:2WXTF0qgKbczC2O8VymeLO,0.186
1094,0.304,https://api.spotify.com/v1/audio-analysis/6U8VHaQxzECez4TSt0nmiP,Coldplay,0.536,255853,0.486,6U8VHaQxzECez4TSt0nmiP,1,0.000479,1,0.9450000000000001,-9.431,0,Everglow - Live From Spotify London,59,0.037,72.727,4,https://api.spotify.com/v1/tracks/6U8VHaQxzECez4TSt0nmiP,audio_features,spotify:track:6U8VHaQxzECez4TSt0nmiP,0.125
1095,0.727,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,Coldplay,0.56,309600,0.442,75JFxkI2RXiU7L9VXzMkle,1,1.7100000000000002e-05,5,0.11,-7.224,1,The Scientist,82,0.024300000000000002,146.448,4,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,audio_features,spotify:track:75JFxkI2RXiU7L9VXzMkle,0.212
1096,0.0644,https://api.spotify.com/v1/audio-analysis/2XiSB3m4WSkxD3xIUrYHfV,Coldplay,0.515,258613,0.851,2XiSB3m4WSkxD3xIUrYHfV,1,0.000139,9,0.919,-8.174,0,Adventure Of A Lifetime - Live From Spotify London,59,0.0689,115.665,4,https://api.spotify.com/v1/tracks/2XiSB3m4WSkxD3xIUrYHfV,audio_features,spotify:track:2XiSB3m4WSkxD3xIUrYHfV,0.588
1097,0.00033000000000000005,https://api.spotify.com/v1/audio-analysis/5OOloRWmvXZG3aQaeWjDNN,Coldplay,0.34900000000000003,235307,0.729,5OOloRWmvXZG3aQaeWjDNN,1,0.022,9,0.981,-7.059,1,In My Place (Live 2012),45,0.037200000000000004,144.785,4,https://api.spotify.com/v1/tracks/5OOloRWmvXZG3aQaeWjDNN,audio_features,spotify:track:5OOloRWmvXZG3aQaeWjDNN,0.233
1098,0.025500000000000002,https://api.spotify.com/v1/audio-analysis/1lWLwMV3peo5fJp5hHRCHS,Coldplay,0.332,332080,0.801,1lWLwMV3peo5fJp5hHRCHS,1,0.082,5,0.753,-7.622,1,Paradise - Live,48,0.0522,139.791,4,https://api.spotify.com/v1/tracks/1lWLwMV3peo5fJp5hHRCHS,audio_features,spotify:track:1lWLwMV3peo5fJp5hHRCHS,0.372
1099,0.861,https://api.spotify.com/v1/audio-analysis/4TMq2aThVNXhfRDxbZGSEU,Alexa Goddard,0.5740000000000001,211049,0.23600000000000002,4TMq2aThVNXhfRDxbZGSEU,1,0.0,1,0.105,-8.896,1,Say You Won't Let Go,37,0.0302,94.366,4,https://api.spotify.com/v1/tracks/4TMq2aThVNXhfRDxbZGSEU,audio_features,spotify:track:4TMq2aThVNXhfRDxbZGSEU,0.517
1100,0.756,https://api.spotify.com/v1/audio-analysis/3aKptouWffPZtLLcNTY7V5,Adam Christopher,0.75,183750,0.424,3aKptouWffPZtLLcNTY7V5,1,0.0,6,0.2,-9.923,0,Shape of You,37,0.043300000000000005,96.042,4,https://api.spotify.com/v1/tracks/3aKptouWffPZtLLcNTY7V5,audio_features,spotify:track:3aKptouWffPZtLLcNTY7V5,0.93
1101,0.966,https://api.spotify.com/v1/audio-analysis/6ddME6HtqRJdajNxaqzDUH,Sleeping At Last,0.35000000000000003,207613,0.128,6ddME6HtqRJdajNxaqzDUH,1,0.0,1,0.134,-12.481,1,As Long As You Love Me,39,0.0629,185.107,4,https://api.spotify.com/v1/tracks/6ddME6HtqRJdajNxaqzDUH,audio_features,spotify:track:6ddME6HtqRJdajNxaqzDUH,0.366
1102,0.921,https://api.spotify.com/v1/audio-analysis/0vodVzEQ8jAYvXV5yVEfLF,John Adams,0.516,220025,0.18,0vodVzEQ8jAYvXV5yVEfLF,1,0.0,11,0.17200000000000001,-10.872,1,I'm Like a Bird,39,0.0419,77.07,4,https://api.spotify.com/v1/tracks/0vodVzEQ8jAYvXV5yVEfLF,audio_features,spotify:track:0vodVzEQ8jAYvXV5yVEfLF,0.277
1103,0.875,https://api.spotify.com/v1/audio-analysis/0xawT2cQQa11QLOs7TRXdi,Grace Grundy,0.497,171442,0.241,0xawT2cQQa11QLOs7TRXdi,1,0.0,2,0.149,-9.397,1,I Took a Pill in Ibiza,37,0.057600000000000005,79.298,4,https://api.spotify.com/v1/tracks/0xawT2cQQa11QLOs7TRXdi,audio_features,spotify:track:0xawT2cQQa11QLOs7TRXdi,0.489
1104,0.624,https://api.spotify.com/v1/audio-analysis/1l42ZGQmwRu11PTA1EngMC,Nicole Cross,0.717,183820,0.248,1l42ZGQmwRu11PTA1EngMC,1,3.58e-05,0,0.41100000000000003,-8.392,0,Castle on the Hill,36,0.0426,135.082,4,https://api.spotify.com/v1/tracks/1l42ZGQmwRu11PTA1EngMC,audio_features,spotify:track:1l42ZGQmwRu11PTA1EngMC,0.611
1105,0.846,https://api.spotify.com/v1/audio-analysis/3LajHoTZBAUzyMqWfZCLTu,Matt Alber,0.417,249498,0.2,3LajHoTZBAUzyMqWfZCLTu,1,0.0,8,0.124,-12.324,1,I Wanna Dance With Somebody,36,0.031200000000000002,111.048,4,https://api.spotify.com/v1/tracks/3LajHoTZBAUzyMqWfZCLTu,audio_features,spotify:track:3LajHoTZBAUzyMqWfZCLTu,0.291
1106,0.875,https://api.spotify.com/v1/audio-analysis/2LVyO0o9RYwceh3TNUic15,Jennifer Ann,0.271,243008,0.232,2LVyO0o9RYwceh3TNUic15,1,6.53e-05,11,0.121,-11.701,1,Mad World,36,0.0349,92.521,4,https://api.spotify.com/v1/tracks/2LVyO0o9RYwceh3TNUic15,audio_features,spotify:track:2LVyO0o9RYwceh3TNUic15,0.248
1107,0.299,https://api.spotify.com/v1/audio-analysis/5tEk23bp92ykkClCzMFHGW,Emma Heesters,0.685,147017,0.23800000000000002,5tEk23bp92ykkClCzMFHGW,1,0.0,4,0.11800000000000001,-11.054,1,Starving,35,0.0339,99.868,4,https://api.spotify.com/v1/tracks/5tEk23bp92ykkClCzMFHGW,audio_features,spotify:track:5tEk23bp92ykkClCzMFHGW,0.665
1108,0.062200000000000005,https://api.spotify.com/v1/audio-analysis/3fLdKcXilUEjU67YNCeI7s,Rajiv Dhall,0.637,127952,0.539,3fLdKcXilUEjU67YNCeI7s,1,0.0,9,0.23600000000000002,-8.528,0,Starboy,36,0.0669,185.667,4,https://api.spotify.com/v1/tracks/3fLdKcXilUEjU67YNCeI7s,audio_features,spotify:track:3fLdKcXilUEjU67YNCeI7s,0.328
1109,0.885,https://api.spotify.com/v1/audio-analysis/6hckcvV80qQeeYver6UXsc,Jacob Wellfair,0.537,201199,0.163,6hckcvV80qQeeYver6UXsc,1,0.0,10,0.09480000000000001,-8.576,1,Dancing On My Own,37,0.0465,109.958,4,https://api.spotify.com/v1/tracks/6hckcvV80qQeeYver6UXsc,audio_features,spotify:track:6hckcvV80qQeeYver6UXsc,0.31
1110,0.912,https://api.spotify.com/v1/audio-analysis/2KDF7g9Qw7cDXVQwj8DVN8,Hannah Trigwell,0.483,159683,0.25,2KDF7g9Qw7cDXVQwj8DVN8,1,0.0,10,0.109,-10.932,0,Never Gonna Give You Up,35,0.0512,93.946,1,https://api.spotify.com/v1/tracks/2KDF7g9Qw7cDXVQwj8DVN8,audio_features,spotify:track:2KDF7g9Qw7cDXVQwj8DVN8,0.53
1111,0.807,https://api.spotify.com/v1/audio-analysis/5j9zdnkLpDyoyVHpn8Gmfh,Adam Christopher,0.637,175350,0.298,5j9zdnkLpDyoyVHpn8Gmfh,1,0.0,2,0.09960000000000001,-11.658,1,Paris (feat. Ashlynn),35,0.0274,100.015,4,https://api.spotify.com/v1/tracks/5j9zdnkLpDyoyVHpn8Gmfh,audio_features,spotify:track:5j9zdnkLpDyoyVHpn8Gmfh,0.66
1112,0.877,https://api.spotify.com/v1/audio-analysis/5acZmfaEFRQQ3h7FhG6wNc,DENM,0.452,224436,0.338,5acZmfaEFRQQ3h7FhG6wNc,1,0.0,4,0.152,-9.345,0,Hey Ya,33,0.0316,134.832,3,https://api.spotify.com/v1/tracks/5acZmfaEFRQQ3h7FhG6wNc,audio_features,spotify:track:5acZmfaEFRQQ3h7FhG6wNc,0.137
1113,0.928,https://api.spotify.com/v1/audio-analysis/7CHnZR241dHQJSIpiPpGqL,Suzan & Freek,0.56,122941,0.263,7CHnZR241dHQJSIpiPpGqL,1,0.0,11,0.158,-5.986,1,Cheerleader,39,0.0354,82.265,4,https://api.spotify.com/v1/tracks/7CHnZR241dHQJSIpiPpGqL,audio_features,spotify:track:7CHnZR241dHQJSIpiPpGqL,0.617
1114,0.6950000000000001,https://api.spotify.com/v1/audio-analysis/74362VVUVW289YTmS7eQtI,Ella Poletti,0.621,182261,0.42,74362VVUVW289YTmS7eQtI,1,0.0,2,0.187,-8.576,0,Mercy,33,0.298,146.535,4,https://api.spotify.com/v1/tracks/74362VVUVW289YTmS7eQtI,audio_features,spotify:track:74362VVUVW289YTmS7eQtI,0.368
1115,0.797,https://api.spotify.com/v1/audio-analysis/0WD4Q4t3uNkhOv6ClE0Yq2,SAPPHIRE,0.673,206661,0.299,0WD4Q4t3uNkhOv6ClE0Yq2,1,0.0,0,0.10300000000000001,-9.239,1,Million Reasons,34,0.039,129.911,4,https://api.spotify.com/v1/tracks/0WD4Q4t3uNkhOv6ClE0Yq2,audio_features,spotify:track:0WD4Q4t3uNkhOv6ClE0Yq2,0.224
1116,0.968,https://api.spotify.com/v1/audio-analysis/7lyEzbFiJH74TZjkxlZV7v,Past Midnight,0.724,152149,0.14,7lyEzbFiJH74TZjkxlZV7v,1,0.0,3,0.124,-12.616,1,I Don't Wanna Live Forever,32,0.0441,109.278,4,https://api.spotify.com/v1/tracks/7lyEzbFiJH74TZjkxlZV7v,audio_features,spotify:track:7lyEzbFiJH74TZjkxlZV7v,0.326
1117,0.928,https://api.spotify.com/v1/audio-analysis/0CNtgolN2q5hzVPe8ZFQfX,Beth,0.611,181360,0.186,0CNtgolN2q5hzVPe8ZFQfX,1,0.000118,7,0.113,-8.895,1,Wake Me Up,37,0.0303,91.103,4,https://api.spotify.com/v1/tracks/0CNtgolN2q5hzVPe8ZFQfX,audio_features,spotify:track:0CNtgolN2q5hzVPe8ZFQfX,0.32
1118,0.851,https://api.spotify.com/v1/audio-analysis/4IVGqAe0nkLRcZhaB4fEn0,Ryan Dolan,0.319,286261,0.279,4IVGqAe0nkLRcZhaB4fEn0,1,1.6e-06,1,0.07350000000000001,-9.698,1,When We Were Young,34,0.0352,71.833,4,https://api.spotify.com/v1/tracks/4IVGqAe0nkLRcZhaB4fEn0,audio_features,spotify:track:4IVGqAe0nkLRcZhaB4fEn0,0.251
1119,0.967,https://api.spotify.com/v1/audio-analysis/7F9Ne4KxUouoPlCDGa4qw2,John Adams,0.44,173427,0.0665,7F9Ne4KxUouoPlCDGa4qw2,1,0.0,0,0.109,-13.862,0,Bohemian Rhapsody - Acoustic,42,0.0614,65.351,4,https://api.spotify.com/v1/tracks/7F9Ne4KxUouoPlCDGa4qw2,audio_features,spotify:track:7F9Ne4KxUouoPlCDGa4qw2,0.34700000000000003
1120,0.935,https://api.spotify.com/v1/audio-analysis/6dTLGUU6eeMD9tu8PwPWn8,Old Sea Brigade,0.646,155050,0.28800000000000003,6dTLGUU6eeMD9tu8PwPWn8,1,0.0012000000000000001,4,0.16,-15.797,1,Tidal Wave - Acoustic,41,0.032,106.927,4,https://api.spotify.com/v1/tracks/6dTLGUU6eeMD9tu8PwPWn8,audio_features,spotify:track:6dTLGUU6eeMD9tu8PwPWn8,0.337
1121,0.9520000000000001,https://api.spotify.com/v1/audio-analysis/0IFbkkgKHUBQFzd6vnv69N,Old Sea Brigade,0.757,233520,0.14,0IFbkkgKHUBQFzd6vnv69N,1,0.091,7,0.111,-15.911,1,Cover My Own - Acoustic,48,0.046700000000000005,130.051,4,https://api.spotify.com/v1/tracks/0IFbkkgKHUBQFzd6vnv69N,audio_features,spotify:track:0IFbkkgKHUBQFzd6vnv69N,0.267
1122,0.835,https://api.spotify.com/v1/audio-analysis/2aFA46ol3lGmZvslXb2wMS,Old Sea Brigade,0.548,269545,0.255,2aFA46ol3lGmZvslXb2wMS,1,0.261,8,0.117,-14.798,1,Let Me Know - Acoustic,21,0.0363,120.957,4,https://api.spotify.com/v1/tracks/2aFA46ol3lGmZvslXb2wMS,audio_features,spotify:track:2aFA46ol3lGmZvslXb2wMS,0.11
1123,0.976,https://api.spotify.com/v1/audio-analysis/2JGCoYrM7ixYt96N16df1m,Old Sea Brigade,0.5750000000000001,188675,0.153,2JGCoYrM7ixYt96N16df1m,1,0.00186,1,0.116,-14.914,1,Waiting For - Acoustic,20,0.0308,104.97,4,https://api.spotify.com/v1/tracks/2JGCoYrM7ixYt96N16df1m,audio_features,spotify:track:2JGCoYrM7ixYt96N16df1m,0.184
1124,0.973,https://api.spotify.com/v1/audio-analysis/0pBRGcfZzUHOYJvrLyi8OK,Old Sea Brigade,0.497,195493,0.0857,0pBRGcfZzUHOYJvrLyi8OK,1,0.0064800000000000005,0,0.112,-16.821,1,Did You Think It Was Right - Acoustic,20,0.0442,80.195,4,https://api.spotify.com/v1/tracks/0pBRGcfZzUHOYJvrLyi8OK,audio_features,spotify:track:0pBRGcfZzUHOYJvrLyi8OK,0.166
1125,0.978,https://api.spotify.com/v1/audio-analysis/31sUnh6sX6fxv5LRIHl82P,Joseph Sullinger,0.601,197254,0.131,31sUnh6sX6fxv5LRIHl82P,1,0.894,5,0.115,-17.779,0,Killing Me Softly with His Song,35,0.053700000000000005,119.017,4,https://api.spotify.com/v1/tracks/31sUnh6sX6fxv5LRIHl82P,audio_features,spotify:track:31sUnh6sX6fxv5LRIHl82P,0.488
1126,0.992,https://api.spotify.com/v1/audio-analysis/7xVLM4xNhJo57V5RoinJji,Joseph Sullinger,0.516,138748,0.14400000000000002,7xVLM4xNhJo57V5RoinJji,1,0.9520000000000001,2,0.115,-18.858,1,What a Wonderful World,33,0.051000000000000004,134.688,4,https://api.spotify.com/v1/tracks/7xVLM4xNhJo57V5RoinJji,audio_features,spotify:track:7xVLM4xNhJo57V5RoinJji,0.433
1127,0.982,https://api.spotify.com/v1/audio-analysis/0IHE30guMa90mZetZHVbuf,Joseph Sullinger,0.528,184022,0.154,0IHE30guMa90mZetZHVbuf,1,0.881,11,0.101,-20.521,0,The Sound of Silence,26,0.09040000000000001,94.091,4,https://api.spotify.com/v1/tracks/0IHE30guMa90mZetZHVbuf,audio_features,spotify:track:0IHE30guMa90mZetZHVbuf,0.40900000000000003
1128,0.98,https://api.spotify.com/v1/audio-analysis/1eRfp4yAfyD4mMMSyOh5jd,Joseph Sullinger,0.5670000000000001,159531,0.0712,1eRfp4yAfyD4mMMSyOh5jd,1,0.891,9,0.10400000000000001,-19.994,1,"Gymnopédie, No. 1",19,0.153,97.631,3,https://api.spotify.com/v1/tracks/1eRfp4yAfyD4mMMSyOh5jd,audio_features,spotify:track:1eRfp4yAfyD4mMMSyOh5jd,0.396
1129,0.99,https://api.spotify.com/v1/audio-analysis/6uSZzuLu7pzFcfzzoeM1rf,Joseph Sullinger,0.64,146571,0.13,6uSZzuLu7pzFcfzzoeM1rf,1,0.902,7,0.0976,-22.546,0,And I Love Her,20,0.14,113.865,4,https://api.spotify.com/v1/tracks/6uSZzuLu7pzFcfzzoeM1rf,audio_features,spotify:track:6uSZzuLu7pzFcfzzoeM1rf,0.292
1130,0.965,https://api.spotify.com/v1/audio-analysis/04F8hs35vBWpN2y42YrwlW,Joseph Sullinger,0.556,351196,0.0709,04F8hs35vBWpN2y42YrwlW,1,0.908,4,0.09970000000000001,-22.006,0,Nights in White Satin,11,0.0472,74.44,4,https://api.spotify.com/v1/tracks/04F8hs35vBWpN2y42YrwlW,audio_features,spotify:track:04F8hs35vBWpN2y42YrwlW,0.263
1131,0.977,https://api.spotify.com/v1/audio-analysis/5R9MOySQo2l9WVZUA8uJbB,Joseph Sullinger,0.524,187646,0.0514,5R9MOySQo2l9WVZUA8uJbB,1,0.923,2,0.11,-21.5,1,The Skye Boat Song,21,0.0737,84.318,4,https://api.spotify.com/v1/tracks/5R9MOySQo2l9WVZUA8uJbB,audio_features,spotify:track:5R9MOySQo2l9WVZUA8uJbB,0.213
